Time_s,Position_m,Velocity_ms,Control_Force_N
3.594000,1.009002,-0.140902,9.559078
3.595000,1.008861,-0.141043,9.560970
3.596000,1.008720,-0.141182,9.562868
3.597000,1.008579,-0.141316,9.564771
3.598000,1.008438,-0.141447,9.566680
3.599000,1.008296,-0.141574,9.568594
3.600000,1.008154,-0.141697,9.570514
3.601000,1.008013,-0.141817,9.572439
3.602000,1.007871,-0.141933,9.574369
3.603000,1.007729,-0.142045,9.576305
3.604000,1.007587,-0.142154,9.578246
3.605000,1.007444,-0.142259,9.580192
3.606000,1.007302,-0.142360,9.582143
3.607000,1.007160,-0.142458,9.584099
3.608000,1.007017,-0.142552,9.586060
3.609000,1.006874,-0.142643,9.588026
3.610000,1.006732,-0.142730,9.589997
3.611000,1.006589,-0.142813,9.591973
3.612000,1.006446,-0.142892,9.593954
3.613000,1.006303,-0.142968,9.595939
3.614000,1.006160,-0.143041,9.597929
3.615000,1.006017,-0.143109,9.599924
3.616000,1.005874,-0.143174,9.601923
3.617000,1.005731,-0.143236,9.603927
3.618000,1.005587,-0.143294,9.605935
3.619000,1.005444,-0.143348,9.607948
3.620000,1.005301,-0.143399,9.609965
3.621000,1.005157,-0.143446,9.611986
3.622000,1.005014,-0.143489,9.614012
3.623000,1.004870,-0.143529,9.616041
3.624000,1.004727,-0.143566,9.618075
3.625000,1.004583,-0.143598,9.620113
3.626000,1.004439,-0.143628,9.622155
3.627000,1.004296,-0.143653,9.624201
3.628000,1.004152,-0.143675,9.626252
3.629000,1.004008,-0.143694,9.628305
3.630000,1.003865,-0.143709,9.630363
3.631000,1.003721,-0.143721,9.632425
3.632000,1.003577,-0.143729,9.634490
3.633000,1.003433,-0.143733,9.636559
3.634000,1.003290,-0.143734,9.638632
3.635000,1.003146,-0.143731,9.640708
3.636000,1.003002,-0.143725,9.642788
3.637000,1.002858,-0.143716,9.644871
3.638000,1.002715,-0.143703,9.646957
3.639000,1.002571,-0.143686,9.649047
3.640000,1.002427,-0.143666,9.651141
3.641000,1.002284,-0.143643,9.653237
3.642000,1.002140,-0.143616,9.655337
3.643000,1.001996,-0.143585,9.657440
3.644000,1.001853,-0.143551,9.659546
3.645000,1.001709,-0.143514,9.661655
3.646000,1.001566,-0.143473,9.663767
3.647000,1.001422,-0.143429,9.665882
3.648000,1.001279,-0.143382,9.668000
3.649000,1.001135,-0.143331,9.670120
3.650000,1.000992,-0.143276,9.672244
3.651000,1.000849,-0.143218,9.674370
3.652000,1.000706,-0.143157,9.676499
3.653000,1.000563,-0.143092,9.678631
3.654000,1.000419,-0.143024,9.680765
3.655000,1.000276,-0.142953,9.682901
3.656000,1.000133,-0.142878,9.685041
3.657000,0.999991,-0.142800,9.687182
3.658000,0.999848,-0.142719,9.689326
3.659000,0.999705,-0.142634,9.691472
3.660000,0.999563,-0.142546,9.693621
3.661000,0.999420,-0.142454,9.695772
3.662000,0.999278,-0.142360,9.697924
3.663000,0.999135,-0.142262,9.700079
3.664000,0.998993,-0.142160,9.702236
3.665000,0.998851,-0.142055,9.704395
3.666000,0.998709,-0.141947,9.706556
3.667000,0.998567,-0.141836,9.708719
3.668000,0.998425,-0.141722,9.710884
3.669000,0.998284,-0.141604,9.713051
3.670000,0.998142,-0.141483,9.715219
3.671000,0.998001,-0.141358,9.717389
3.672000,0.997859,-0.141231,9.719560
3.673000,0.997718,-0.141100,9.721734
3.674000,0.997577,-0.140966,9.723908
3.675000,0.997436,-0.140829,9.726085
3.676000,0.997295,-0.140688,9.728262
3.677000,0.997155,-0.140545,9.730441
3.678000,0.997014,-0.140398,9.732622
3.679000,0.996874,-0.140248,9.734803
3.680000,0.996734,-0.140095,9.736986
3.681000,0.996594,-0.139939,9.739170
3.682000,0.996454,-0.139779,9.741355
3.683000,0.996314,-0.139617,9.743542
3.684000,0.996174,-0.139451,9.745729
3.685000,0.996035,-0.139282,9.747917
3.686000,0.995896,-0.139110,9.750106
3.687000,0.995757,-0.138935,9.752296
3.688000,0.995618,-0.138757,9.754487
3.689000,0.995479,-0.138576,9.756679
3.690000,0.995341,-0.138391,9.758871
3.691000,0.995202,-0.138204,9.761064
3.692000,0.995064,-0.138014,9.763258
3.693000,0.994926,-0.137820,9.765452
3.694000,0.994789,-0.137623,9.767647
3.695000,0.994651,-0.137424,9.769842
3.696000,0.994514,-0.137221,9.772037
3.697000,0.994377,-0.137016,9.774233
3.698000,0.994240,-0.136807,9.776430
3.699000,0.994103,-0.136596,9.778626
3.700000,0.993966,-0.136381,9.780823
3.701000,0.993830,-0.136164,9.783020
3.702000,0.993694,-0.135943,9.785217
3.703000,0.993558,-0.135720,9.787414
3.704000,0.993423,-0.135493,9.789611
3.705000,0.993287,-0.135264,9.791808
3.706000,0.993152,-0.135032,9.794005
3.707000,0.993017,-0.134797,9.796202
3.708000,0.992882,-0.134559,9.798399
3.709000,0.992748,-0.134318,9.800595
3.710000,0.992614,-0.134074,9.802791
3.711000,0.992480,-0.133828,9.804987
3.712000,0.992346,-0.133578,9.807182
3.713000,0.992213,-0.133326,9.809377
3.714000,0.992079,-0.133071,9.811572
3.715000,0.991946,-0.132813,9.813766
3.716000,0.991814,-0.132552,9.815959
3.717000,0.991681,-0.132289,9.818152
3.718000,0.991549,-0.132022,9.820344
3.719000,0.991417,-0.131753,9.822536
3.720000,0.991286,-0.131481,9.824726
3.721000,0.991154,-0.131207,9.826916
3.722000,0.991023,-0.130929,9.829105
3.723000,0.990892,-0.130649,9.831293
3.724000,0.990762,-0.130366,9.833480
3.725000,0.990632,-0.130081,9.835666
3.726000,0.990502,-0.129792,9.837851
3.727000,0.990372,-0.129501,9.840035
3.728000,0.990243,-0.129208,9.842218
3.729000,0.990114,-0.128912,9.844400
3.730000,0.989985,-0.128613,9.846580
3.731000,0.989856,-0.128311,9.848759
3.732000,0.989728,-0.128007,9.850937
3.733000,0.989600,-0.127700,9.853113
3.734000,0.989473,-0.127391,9.855288
3.735000,0.989345,-0.127079,9.857461
